,BusId,RouteAccess,BusStops,Capacity,Speed,Direction,Source,Destination,Zone
154,155,145-U,"['145-U-00', '145-U-01', '145-U-02', '145-U-03', '145-U-04', '145-U-05', '145-U-06', '145-U-07', '145-U-08', '145-U-09', '145-U-10', '145-U-11', '145-U-12', '145-U-13', '145-U-14', '145-U-15', '145-U-16', '145-U-17', '145-U-18', '145-U-19', '145-U-20', '145-U-21', '145-U-22', '145-U-23', '145-U-24', '145-U-25', '145-U-26', '145-U-27', '145-U-28', '145-U-29', '145-U-30', '145-U-31', '145-U-32', '145-U-33', '145-U-34', '145-U-35', '145-U-36', '145-U-37', '145-U-38', '145-U-39', '145-U-40', '145-U-41', '145-U-42']",50,80,Up,145-U-00,145-U-42,Zone 2
155,156,145A-D,"['145A-D-00', '145A-D-01', '145A-D-02', '145A-D-03', '145A-D-04', '145A-D-05', '145A-D-06', '145A-D-07', '145A-D-08', '145A-D-09', '145A-D-10', '145A-D-11', '145A-D-12', '145A-D-13', '145A-D-14', '145A-D-15', '145A-D-16', '145A-D-17', '145A-D-18', '145A-D-19', '145A-D-20', '145A-D-21', '145A-D-22', '145A-D-23', '145A-D-24', '145A-D-25', '145A-D-26', '145A-D-27', '145A-D-28', '145A-D-29', '145A-D-30', '145A-D-31', '145A-D-32', '145A-D-33', '145A-D-34', '145A-D-35', '145A-D-36', '145A-D-37', '145A-D-38', '145A-D-39', '145A-D-40', '145A-D-41', '145A-D-42']",50,80,Down,145A-D-00,145A-D-42,Zone 2
156,157,145A-U,"['145A-U-00', '145A-U-01', '145A-U-02', '145A-U-03', '145A-U-04', '145A-U-05', '145A-U-06', '145A-U-07', '145A-U-08', '145A-U-09', '145A-U-10', '145A-U-11', '145A-U-12', '145A-U-13', '145A-U-14', '145A-U-15', '145A-U-16', '145A-U-17', '145A-U-18', '145A-U-19', '145A-U-20', '145A-U-21', '145A-U-22', '145A-U-23', '145A-U-24', '145A-U-25', '145A-U-26', '145A-U-27', '145A-U-28', '145A-U-29', '145A-U-30', '145A-U-31', '145A-U-32', '145A-U-33', '145A-U-34', '145A-U-35', '145A-U-36', '145A-U-37', '145A-U-38', '145A-U-39', '145A-U-40', '145A-U-41', '145A-U-42']",50,80,Up,145A-U-00,145A-U-42,Zone 2
157,158,145B-D,"['145B-D-00', '145B-D-01', '145B-D-02', '145B-D-03', '145B-D-04', '145B-D-05', '145B-D-06', '145B-D-07', '145B-D-08', '145B-D-09', '145B-D-10', '145B-D-11', '145B-D-12', '145B-D-13', '145B-D-14', '145B-D-15', '145B-D-16', '145B-D-17', '145B-D-18', '145B-D-19', '145B-D-20', '145B-D-21', '145B-D-22', '145B-D-23', '145B-D-24', '145B-D-25', '145B-D-26', '145B-D-27', '145B-D-28', '145B-D-29', '145B-D-30']",50,80,Down,145B-D-00,145B-D-30,Zone 2
158,159,145B-U,"['145B-U-00', '145B-U-01', '145B-U-02', '145B-U-03', '145B-U-04', '145B-U-05', '145B-U-06', '145B-U-07', '145B-U-08', '145B-U-09', '145B-U-10', '145B-U-11', '145B-U-12', '145B-U-13', '145B-U-14', '145B-U-15', '145B-U-16', '145B-U-17', '145B-U-18', '145B-U-19', '145B-U-20', '145B-U-21', '145B-U-22', '145B-U-23', '145B-U-24', '145B-U-25', '145B-U-26', '145B-U-27', '145B-U-28', '145B-U-29', '145B-U-30', '145B-U-31']",50,80,Up,145B-U-00,145B-U-31,Zone 2
159,160,146-D,"['146-D-00', '146-D-01', '146-D-02', '146-D-03', '146-D-04', '146-D-05', '146-D-06', '146-D-07', '146-D-08', '146-D-09', '146-D-10', '146-D-11', '146-D-12', '146-D-13', '146-D-14', '146-D-15', '146-D-16', '146-D-17', '146-D-18']",50,80,Down,146-D-00,146-D-18,Zone 2
160,161,146-U,"['146-U-00', '146-U-01', '146-U-02', '146-U-03', '146-U-04', '146-U-05', '146-U-06', '146-U-07', '146-U-08', '146-U-09', '146-U-10', '146-U-11', '146-U-12', '146-U-13', '146-U-14', '146-U-15', '146-U-16']",50,80,Up,146-U-00,146-U-16,Zone 2
161,162,147-D,"['147-D-00', '147-D-01', '147-D-02', '147-D-03', '147-D-04', '147-D-05', '147-D-06', '147-D-07', '147-D-08', '147-D-09', '147-D-10', '147-D-11', '147-D-12', '147-D-13', '147-D-14', '147-D-15', '147-D-16', '147-D-17', '147-D-18', '147-D-19', '147-D-20', '147-D-21', '147-D-22', '147-D-23', '147-D-24', '147-D-25', '147-D-26', '147-D-27', '147-D-28', '147-D-29', '147-D-30', '147-D-31', '147-D-32', '147-D-33', '147-D-34', '147-D-35', '147-D-36', '147-D-37', '147-D-38', '147-D-39', '147-D-40', '147-D-41', '147-D-42', '147-D-43', '147-D-44', '147-D-45', '147-D-46', '147-D-47', '147-D-48', '147-D-49', '147-D-50', '147-D-51', '147-D-52', '147-D-53', '147-D-54', '147-D-55', '147-D-56', '147-D-57', '147-D-58', '147-D-59', '147-D-60']",50,80,Down,147-D-00,147-D-60,Zone 2
162,163,147-U,"['147-U-00', '147-U-01', '147-U-02', '147-U-03', '147-U-04', '147-U-05', '147-U-06', '147-U-07', '147-U-08', '147-U-09', '147-U-10', '147-U-11', '147-U-12', '147-U-13', '147-U-14', '147-U-15', '147-U-16', '147-U-17', '147-U-18', '147-U-19', '147-U-20', '147-U-21', '147-U-22', '147-U-23', '147-U-24', '147-U-25', '147-U-26', '147-U-27', '147-U-28', '147-U-29', '147-U-30', '147-U-31', '147-U-32', '147-U-33', '147-U-34', '147-U-35', '147-U-36', '147-U-37', '147-U-38', '147-U-39', '147-U-40', '147-U-41', '147-U-42', '147-U-43', '147-U-44', '147-U-45', '147-U-46', '147-U-47', '147-U-48', '147-U-49', '147-U-50', '147-U-51', '147-U-52', '147-U-53', '147-U-54', '147-U-55', '147-U-56']",50,80,Up,147-U-00,147-U-56,Zone 2
163,164,147A-D,"['147A-D-00', '147A-D-01', '147A-D-02', '147A-D-03', '147A-D-03', '147A-D-04', '147A-D-05', '147A-D-06', '147A-D-07', '147A-D-08', '147A-D-09', '147A-D-10', '147A-D-11', '147A-D-12', '147A-D-13', '147A-D-14', '147A-D-15', '147A-D-16', '147A-D-17', '147A-D-18', '147A-D-19', '147A-D-20', '147A-D-21', '147A-D-22', '147A-D-23', '147A-D-24', '147A-D-25', '147A-D-26', '147A-D-27', '147A-D-28', '147A-D-29', '147A-D-30', '147A-D-31']",50,80,Down,147A-D-00,147A-D-31,Zone 2
164,165,147A-U,"['147A-U-00', '147A-U-01', '147A-U-02', '147A-U-03', '147A-U-04', '147A-U-05', '147A-U-06', '147A-U-07', '147A-U-08', '147A-U-09', '147A-U-10', '147A-U-11', '147A-U-12', '147A-U-13', '147A-U-14', '147A-U-15', '147A-U-16', '147A-U-17', '147A-U-18', '147A-U-19', '147A-U-20', '147A-U-21', '147A-U-22', '147A-U-23', '147A-U-24', '147A-U-25', '147A-U-26', '147A-U-27', '147A-U-28', '147A-U-29', '147A-U-30', '147A-U-31', '147A-U-32']",50,80,Up,147A-U-00,147A-U-32,Zone 3
165,166,148-D,"['148-D-00', '148-D-01', '148-D-02', '148-D-03', '148-D-04', '148-D-05', '148-D-06', '148-D-07', '148-D-08', '148-D-09', '148-D-10', '148-D-11', '148-D-12', '148-D-13', '148-D-14', '148-D-15', '148-D-16', '148-D-17', '148-D-18', '148-D-19', '148-D-20', '148-D-21', '148-D-22', '148-D-23', '148-D-24', '148-D-25', '148-D-26', '148-D-27', '148-D-28', '148-D-29', '148-D-30', '148-D-31', '148-D-32', '148-D-33', '148-D-34', '148-D-35', '148-D-36', '148-D-37', '148-D-38', '148-D-39', '148-D-40', '148-D-41', '148-D-42', '148-D-43', '148-D-44', '148-D-45', '148-D-46', '148-D-47', '148-D-48']",50,80,Down,148-D-00,148-D-48,Zone 3
166,167,148-U,"['148-U-00', '148-U-01', '148-U-02', '148-U-03', '148-U-04', '148-U-05', '148-U-06', '148-U-07', '148-U-08', '148-U-09', '148-U-10', '148-U-11', '148-U-12', '148-U-13', '148-U-14', '148-U-15', '148-U-16', '148-U-17', '148-U-18', '148-U-19', '148-U-20', '148-U-21', '148-U-22', '148-U-23', '148-U-24', '148-U-25', '148-U-26', '148-U-27', '148-U-28', '148-U-29', '148-U-30', '148-U-31', '148-U-32', '148-U-33', '148-U-34', '148-U-35', '148-U-36', '148-U-37', '148-U-38', '148-U-39', '148-U-40', '148-U-41', '148-U-42', '148-U-43', '148-U-44', '148-U-45', '148-U-46', '148-U-47', '148-U-48', '148-U-49']",50,80,Up,148-U-00,148-U-49,Zone 3
167,168,148A-D,"['148A-D-00', '148A-D-01', '148A-D-02', '148A-D-03', '148A-D-04', '148A-D-05', '148A-D-06', '148A-D-07', '148A-D-08', '148A-D-09', '148A-D-10', '148A-D-11', '148A-D-12', '148A-D-13', '148A-D-14', '148A-D-15', '148A-D-16', '148A-D-17', '148A-D-18', '148A-D-19', '148A-D-20', '148A-D-21', '148A-D-22', '148A-D-23', '148A-D-24', '148A-D-25', '148A-D-26', '148A-D-27', '148A-D-28', '148A-D-29', '148A-D-30', '148A-D-31', '148A-D-32', '148A-D-33', '148A-D-34', '148A-D-35', '148A-D-36', '148A-D-37', '148A-D-38', '148A-D-39', '148A-D-40', '148A-D-41', '148A-D-42', '148A-D-43', '148A-D-44', '148A-D-45', '148A-D-46', '148A-D-47', '148A-D-48', '148A-D-49', '148A-D-50', '148A-D-51', '148A-D-52', '148A-D-53', '148A-D-54', '148A-D-55', '148A-D-56', '148A-D-57', '148A-D-58', '148A-D-59']",50,80,Down,148A-D-00,148A-D-59,Zone 3
168,169,148A-U,"['148A-U-00', '148A-U-01', '148A-U-02', '148A-U-03', '148A-U-04', '148A-U-05', '148A-U-06', '148A-U-07', '148A-U-08', '148A-U-09', '148A-U-10', '148A-U-11', '148A-U-12', '148A-U-13', '148A-U-14', '148A-U-15', '148A-U-16', '148A-U-17', '148A-U-18', '148A-U-19', '148A-U-20', '148A-U-21', '148A-U-22', '148A-U-23', '148A-U-24', '148A-U-25', '148A-U-26', '148A-U-27', '148A-U-28', '148A-U-29', '148A-U-30', '148A-U-31', '148A-U-32', '148A-U-33', '148A-U-34', '148A-U-35', '148A-U-36', '148A-U-37', '148A-U-38', '148A-U-39', '148A-U-40', '148A-U-41', '148A-U-42', '148A-U-43', '148A-U-44', '148A-U-45', '148A-U-46', '148A-U-47', '148A-U-48', '148A-U-49', '148A-U-50', '148A-U-51', '148A-U-52', '148A-U-53', '148A-U-54', '148A-U-55', '148A-U-56', '148A-U-57', '148A-U-58', '148A-U-59', '148A-U-60']",50,80,Up,148A-U-00,148A-U-60,Zone 3
169,170,149-D,"['149-D-01', '149-D-02', '149-D-03', '149-D-04', '149-D-05', '149-D-06', '149-D-07', '149-D-08', '149-D-09', '149-D-10', '149-D-11', '149-D-12', '149-D-13', '149-D-14', '149-D-15', '149-D-16', '149-D-17', '149-D-18', '149-D-19', '149-D-20', '149-D-21', '149-D-22', '149-D-23', '149-D-24', '149-D-25', '149-D-26', '149-D-27', '149-D-28', '149-D-29', '149-D-30', '149-D-31', '149-D-32', '149-D-33', '149-D-34', '149-D-35', '149-D-36', '149-D-37', '149-D-38', '149-D-39', '149-D-40', '149-D-41', '149-D-42', '149-D-43', '149-D-44', '149-D-45', '149-D-46', '149-D-47', '149-D-48', '149-D-49', '149-D-50', '149-D-51', '149-D-52', '149-D-53', '149-D-54', '149-D-55', '149-D-56', '149-D-57', '149-D-58', '149-D-59', '149-D-60', '149-D-61', '149-D-62', '149-D-63', '149-D-64', '149-D-65', '149-D-66', '149-D-67', '149-D-68', '149-D-69', '149-D-70']",50,80,Down,149-D-01,149-D-70,Zone 3
170,171,149-U,"['149-U-01', '149-U-02', '149-U-03', '149-U-04', '149-U-05', '149-U-06', '149-U-07', '149-U-08', '149-U-09', '149-U-10', '149-U-11', '149-U-12', '149-U-13', '149-U-14', '149-U-15', '149-U-16', '149-U-17', '149-U-18', '149-U-19', '149-U-20', '149-U-21', '149-U-22', '149-U-23', '149-U-24', '149-U-25', '149-U-26', '149-U-27', '149-U-28', '149-U-29', '149-U-30', '149-U-31', '149-U-32', '149-U-33', '149-U-34', '149-U-35', '149-U-36', '149-U-37', '149-U-38', '149-U-39', '149-U-40', '149-U-41', '149-U-42', '149-U-43', '149-U-44', '149-U-45', '149-U-46', '149-U-47', '149-U-48', '149-U-49', '149-U-50', '149-U-51', '149-U-52', '149-U-53', '149-U-54', '149-U-55', '149-U-56', '149-U-57', '149-U-58', '149-U-59', '149-U-60', '149-U-61', '149-U-62', '149-U-63', '149-U-64', '149-U-65', '149-U-66', '149-U-67', '149-U-68', '149-U-69', '149-U-70']",50,80,Up,149-U-01,149-U-70,Zone 3
171,172,149A-D,"['149A-D-01', '149A-D-02', '149A-D-03', '149A-D-04', '149A-D-05', '149A-D-06', '149A-D-07', '149A-D-08', '149A-D-09', '149A-D-10', '149A-D-11', '149A-D-12', '149A-D-13', '149A-D-14', '149A-D-15', '149A-D-16', '149A-D-17', '149A-D-18', '149A-D-19', '149A-D-20', '149A-D-21', '149A-D-22', '149A-D-23', '149A-D-24', '149A-D-25', '149A-D-26', '149A-D-27', '149A-D-28', '149A-D-29', '149A-D-30', '149A-D-31', '149A-D-32', '149A-D-33', '149A-D-34', '149A-D-35', '149A-D-36', '149A-D-37', '149A-D-38', '149A-D-39', '149A-D-40', '149A-D-41', '149A-D-42', '149A-D-43', '149A-D-44', '149A-D-45', '149A-D-46', '149A-D-47', '149A-D-48', '149A-D-49', '149A-D-50', '149A-D-51', '149A-D-52', '149A-D-53', '149A-D-54', '149A-D-55', '149A-D-56', '149A-D-57', '149A-D-58', '149A-D-59', '149A-D-60', '149A-D-61', '149A-D-62', '149A-D-63', '149A-D-64', '149A-D-65', '149A-D-66', '149A-D-67', '149A-D-68', '149A-D-69', '149A-D-70', '149A-D-71', '149A-D-72', '149A-D-73', '149A-D-74', '149A-D-75', '149A-D-76', '149A-D-77', '149A-D-78', '149A-D-79', '149A-D-80', '149A-D-81', '149A-D-82', '149A-D-83', '149A-D-84', '149A-D-85', '149A-D-86']",50,80,Down,149A-D-01,149A-D-86,Zone 3
172,173,149A-U,"['149A-U-01', '149A-U-02', '149A-U-03', '149A-U-04', '149A-U-05', '149A-U-06', '149A-U-07', '149A-U-08', '149A-U-09', '149A-U-10', '149A-U-11', '149A-U-12', '149A-U-13', '149A-U-14', '149A-U-15', '149A-U-16', '149A-U-17', '149A-U-18', '149A-U-19', '149A-U-20', '149A-U-21', '149A-U-22', '149A-U-23', '149A-U-24', '149A-U-25', '149A-U-26', '149A-U-27', '149A-U-28', '149A-U-29', '149A-U-30', '149A-U-31', '149A-U-32', '149A-U-33', '149A-U-34', '149A-U-35', '149A-U-36', '149A-U-37', '149A-U-38', '149A-U-39', '149A-U-40', '149A-U-41', '149A-U-42', '149A-U-43', '149A-U-44', '149A-U-45', '149A-U-46', '149A-U-47', '149A-U-48', '149A-U-49', '149A-U-50', '149A-U-51', '149A-U-52', '149A-U-53', '149A-U-54', '149A-U-55', '149A-U-56', '149A-U-57', '149A-U-58', '149A-U-59', '149A-U-60', '149A-U-61', '149A-U-62', '149A-U-63', '149A-U-64', '149A-U-65', '149A-U-66', '149A-U-67', '149A-U-68', '149A-U-69', '149A-U-70', '149A-U-71', '149A-U-72', '149A-U-73', '149A-U-74', '149A-U-75', '149A-U-76', '149A-U-77', '149A-U-78', '149A-U-79', '149A-U-80', '149A-U-81', '149A-U-82', '149A-U-83']",50,80,Up,149A-U-01,149A-U-83,Zone 3
173,174,14A-D,"['14A-D-01', '14A-D-02', '14A-D-03', '14A-D-04', '14A-D-05', '14A-D-06', '14A-D-07', '14A-D-08', '14A-D-09', '14A-D-10', '14A-D-11', '14A-D-12', '14A-D-13', '14A-D-14', '14A-D-15', '14A-D-16', '14A-D-17', '14A-D-18', '14A-D-19', '14A-D-20', '14A-D-21', '14A-D-22', '14A-D-23', '14A-D-24', '14A-D-25', '14A-D-26', '14A-D-27', '14A-D-28', '14A-D-29', '14A-D-30', '14A-D-31', '14A-D-32', '14A-D-33', '14A-D-34', '14A-D-35', '14A-D-36', '14A-D-37', '14A-D-38', '14A-D-39']",50,80,Down,14A-D-01,14A-D-39,Zone 3
174,175,14A-U,"['14A-U-01', '14A-U-02', '14A-U-03', '14A-U-04', '14A-U-05', '14A-U-06', '14A-U-07', '14A-U-08', '14A-U-09', '14A-U-10', '14A-U-11', '14A-U-12', '14A-U-13', '14A-U-14', '14A-U-15', '14A-U-16', '14A-U-17', '14A-U-18', '14A-U-19', '14A-U-20', '14A-U-21', '14A-U-22', '14A-U-23', '14A-U-24', '14A-U-25', '14A-U-26', '14A-U-27', '14A-U-28', '14A-U-29', '14A-U-30', '14A-U-31', '14A-U-32', '14A-U-33', '14A-U-34', '14A-U-35', '14A-U-36']",50,80,Up,14A-U-01,14A-U-36,Zone 3
175,176,151-D,"['151-D-00', '151-D-01', '151-D-02', '151-D-03', '151-D-04', '151-D-05', '151-D-06', '151-D-07', '151-D-08', '151-D-09', '151-D-10', '151-D-11', '151-D-12', '151-D-13', '151-D-14', '151-D-15', '151-D-16', '151-D-17', '151-D-18', '151-D-19', '151-D-20', '151-D-21', '151-D-22', '151-D-23', '151-D-24', '151-D-25', '151-D-26', '151-D-27', '151-D-28', '151-D-29', '151-D-30', '151-D-31', '151-D-32', '151-D-33', '151-D-34', '151-D-35', '151-D-36', '151-D-37', '151-D-38', '151-D-39', '151-D-40', '151-D-41', '151-D-42', '151-D-43', '151-D-44', '151-D-45', '151-D-46']",50,80,Down,151-D-00,151-D-46,Zone 3
176,177,151-U,"['151-U-00', '151-U-01', '151-U-02', '151-U-03', '151-U-04', '151-U-05', '151-U-06', '151-U-07', '151-U-08', '151-U-09', '151-U-10', '151-U-11', '151-U-12', '151-U-13', '151-U-14', '151-U-15', '151-U-16', '151-U-17', '151-U-18', '151-U-19', '151-U-20', '151-U-21', '151-U-22', '151-U-23', '151-U-24', '151-U-25', '151-U-26', '151-U-27', '151-U-28', '151-U-29', '151-U-30', '151-U-31', '151-U-32', '151-U-33', '151-U-34', '151-U-35', '151-U-36', '151-U-37', '151-U-38', '151-U-39', '151-U-40', '151-U-41', '151-U-42']",50,80,Up,151-U-00,151-U-42,Zone 3
177,178,152A-D,"['152A-D-00', '152A-D-01', '152A-D-02', '152A-D-03', '152A-D-04', '152A-D-05', '152A-D-06', '152A-D-07', '152A-D-08', '152A-D-09', '152A-D-10', '152A-D-11', '152A-D-12', '152A-D-13', '152A-D-14', '152A-D-15', '152A-D-16', '152A-D-17', '152A-D-18', '152A-D-19', '152A-D-20', '152A-D-21', '152A-D-22', '152A-D-23', '152A-D-24', '152A-D-25', '152A-D-26', '152A-D-27']",50,80,Down,152A-D-00,152A-D-27,Zone 3
178,179,152A-U,"['152A-U-00', '152A-U-01', '152A-U-02', '152A-U-03', '152A-U-04', '152A-U-05', '152A-U-06', '152A-U-07', '152A-U-08', '152A-U-09', '152A-U-10', '152A-U-11', '152A-U-12', '152A-U-13', '152A-U-14', '152A-U-15', '152A-U-16', '152A-U-17', '152A-U-18', '152A-U-19', '152A-U-20', '152A-U-21', '152A-U-22', '152A-U-23', '152A-U-24', '152A-U-25', '152A-U-26', '152A-U-27']",50,80,Up,152A-U-00,152A-U-27,Zone 3
179,180,152D-D,"['152D-D-00', '152D-D-01', '152D-D-02', '152D-D-03', '152D-D-04', '152D-D-05', '152D-D-06', '152D-D-07', '152D-D-08', '152D-D-09', '152D-D-10', '152D-D-11', '152D-D-12', '152D-D-13', '152D-D-14', '152D-D-15', '152D-D-16', '152D-D-17', '152D-D-18', '152D-D-19', '152D-D-20', '152D-D-21', '152D-D-22', '152D-D-23', '152D-D-24', '152D-D-25', '152D-D-26', '152D-D-27', '152D-D-28', '152D-D-29', '152D-D-30']",50,80,Down,152D-D-00,152D-D-30,Zone 3
180,181,152D-U,"['152D-U-00', '152D-U-01', '152D-U-02', '152D-U-03', '152D-U-04', '152D-U-05', '152D-U-06', '152D-U-07', '152D-U-08', '152D-U-09', '152D-U-10', '152D-U-11', '152D-U-12', '152D-U-13', '152D-U-14', '152D-U-15', '152D-U-16', '152D-U-17', '152D-U-18', '152D-U-19', '152D-U-20', '152D-U-21', '152D-U-22', '152D-U-23', '152D-U-24', '152D-U-25', '152D-U-26', '152D-U-27', '152D-U-28', '152D-U-29', '152D-U-30']",50,80,Up,152D-U-00,152D-U-30,Zone 3
181,182,154-D,"['154-D-01', '154-D-02', '154-D-03', '154-D-04', '154-D-05', '154-D-06', '154-D-07', '154-D-08', '154-D-09', '154-D-10', '154-D-11', '154-D-12', '154-D-13', '154-D-14', '154-D-15', '154-D-16', '154-D-17', '154-D-18', '154-D-19', '154-D-20']",50,80,Down,154-D-01,154-D-20,Zone 3
182,183,154-U,"['154-U-01', '154-U-02', '154-U-03', '154-U-04', '154-U-05', '154-U-06', '154-U-07', '154-U-08', '154-U-09', '154-U-10', '154-U-11', '154-U-12', '154-U-13', '154-U-14', '154-U-15', '154-U-16']",50,80,Up,154-U-01,154-U-16,Zone 3
183,184,155-D,"['155-D-00', '155-D-01', '155-D-02', '155-D-03', '155-D-04', '155-D-05', '155-D-06', '155-D-07', '155-D-08', '155-D-09', '155-D-10', '155-D-11', '155-D-12', '155-D-13', '155-D-14', '155-D-15', '155-D-16', '155-D-17', '155-D-18', '155-D-19', '155-D-20', '155-D-21', '155-D-22', '155-D-23', '155-D-24', '155-D-25', '155-D-26', '155-D-27', '155-D-28', '155-D-29', '155-D-30', '155-D-31']",50,80,Down,155-D-00,155-D-31,Zone 3
184,185,155-U,"['155-U-00', '155-U-01', '155-U-02', '155-U-03', '155-U-04', '155-U-05', '155-U-06', '155-U-07', '155-U-08', '155-U-09', '155-U-10', '155-U-11', '155-U-12', '155-U-13', '155-U-14', '155-U-15', '155-U-16', '155-U-17', '155-U-18', '155-U-19', '155-U-20', '155-U-21', '155-U-22', '155-U-23', '155-U-24', '155-U-25', '155-U-26', '155-U-27']",50,80,Up,155-U-00,155-U-27,Zone 2
185,186,158-D,"['158-D-00', '158-D-01', '158-D-02', '158-D-03', '158-D-04', '158-D-05', '158-D-06', '158-D-07', '158-D-08', '158-D-09', '158-D-10', '158-D-11', '158-D-12', '158-D-13', '158-D-14', '158-D-15', '158-D-16', '158-D-17', '158-D-18', '158-D-19', '158-D-20', '158-D-21', '158-D-22', '158-D-23', '158-D-24']",50,80,Down,158-D-00,158-D-24,Zone 2
186,187,158-U,"['158-U-00', '158-U-01', '158-U-02', '158-U-03', '158-U-04', '158-U-05', '158-U-06', '158-U-07', '158-U-08', '158-U-09', '158-U-10', '158-U-11', '158-U-12', '158-U-13', '158-U-14', '158-U-15', '158-U-16', '158-U-17', '158-U-18', '158-U-19', '158-U-20', '158-U-21', '158-U-22']",50,80,Up,158-U-00,158-U-22,Zone 3
187,188,158A(NEW)-D,"['158A(NEW)-D-00', '158A(NEW)-D-01', '158A(NEW)-D-02', '158A(NEW)-D-03', '158A(NEW)-D-04', '158A(NEW)-D-05', '158A(NEW)-D-06', '158A(NEW)-D-07', '158A(NEW)-D-08', '158A(NEW)-D-09', '158A(NEW)-D-10', '158A(NEW)-D-11', '158A(NEW)-D-12', '158A(NEW)-D-13', '158A(NEW)-D-14', '158A(NEW)-D-15', '158A(NEW)-D-16', '158A(NEW)-D-17', '158A(NEW)-D-18', '158A(NEW)-D-19', '158A(NEW)-D-20', '158A(NEW)-D-21', '158A(NEW)-D-22', '158A(NEW)-D-23', '158A(NEW)-D-24', '158A(NEW)-D-25', '158A(NEW)-D-26', '158A(NEW)-D-27']",50,80,Down,158A(NEW)-D-00,158A(NEW)-D-27,Zone 3
188,189,158A(NEW)-U,"['158A(NEW)-U-00', '158A(NEW)-U-01', '158A(NEW)-U-02', '158A(NEW)-U-03', '158A(NEW)-U-04', '158A(NEW)-U-05', '158A(NEW)-U-06', '158A(NEW)-U-07', '158A(NEW)-U-08', '158A(NEW)-U-09', '158A(NEW)-U-10', '158A(NEW)-U-11', '158A(NEW)-U-12', '158A(NEW)-U-13', '158A(NEW)-U-14', '158A(NEW)-U-15', '158A(NEW)-U-16', '158A(NEW)-U-17', '158A(NEW)-U-18', '158A(NEW)-U-19', '158A(NEW)-U-20', '158A(NEW)-U-21', '158A(NEW)-U-22', '158A(NEW)-U-23', '158A(NEW)-U-24', '158A(NEW)-U-25']",50,80,Up,158A(NEW)-U-00,158A(NEW)-U-25,Zone 3
189,190,158B-D,"['158B-D-00', '158B-D-01', '158B-D-02', '158B-D-03', '158B-D-04', '158B-D-05', '158B-D-06', '158B-D-07', '158B-D-08', '158B-D-09', '158B-D-10', '158B-D-11', '158B-D-12', '158B-D-13', '158B-D-14', '158B-D-15', '158B-D-16', '158B-D-17', '158B-D-18', '158B-D-19', '158B-D-20', '158B-D-21', '158B-D-22', '158B-D-23', '158B-D-24', '158B-D-25', '158B-D-26', '158B-D-27', '158B-D-28', '158B-D-29', '158B-D-30', '158B-D-31', '158B-D-32']",50,80,Down,158B-D-00,158B-D-32,Zone 3
190,191,158B-U,"['158B-U-00', '158B-U-01', '158B-U-02', '158B-U-03', '158B-U-04', '158B-U-05', '158B-U-06', '158B-U-07', '158B-U-08', '158B-U-09', '158B-U-10', '158B-U-11', '158B-U-12', '158B-U-13', '158B-U-14', '158B-U-15', '158B-U-16', '158B-U-17', '158B-U-18', '158B-U-19', '158B-U-20', '158B-U-21', '158B-U-22', '158B-U-23', '158B-U-24', '158B-U-25', '158B-U-26', '158B-U-27', '158B-U-28', '158B-U-29', '158B-U-30']",50,80,Up,158B-U-00,158B-U-30,Zone 2
191,192,159-D,"['159-D-01', '159-D-02', '159-D-03', '159-D-04', '159-D-05', '159-D-06', '159-D-07', '159-D-08', '159-D-09', '159-D-10', '159-D-11', '159-D-12', '159-D-13', '159-D-14', '159-D-15', '159-D-16', '159-D-17', '159-D-18', '159-D-19', '159-D-20', '159-D-21', '159-D-22', '159-D-23', '159-D-24', '159-D-25', '159-D-26', '159-D-27', '159-D-28', '159-D-29', '159-D-30', '159-D-31', '159-D-32', '159-D-33', '159-D-34', '159-D-35', '159-D-36', '159-D-37', '159-D-38', '159-D-39', '159-D-40', '159-D-41', '159-D-42', '159-D-43', '159-D-44', '159-D-45', '159-D-46', '159-D-47', '159-D-48', '159-D-49', '159-D-50', '159-D-51', '159-D-52', '159-D-53', '159-D-54', '159-D-55', '159-D-56', '159-D-57', '159-D-58', '159-D-59', '159-D-60', '159-D-61', '159-D-62', '159-D-63', '159-D-64']",50,80,Down,159-D-01,159-D-64,Zone 2
192,193,159-U,"['159-U-01', '159-U-02', '159-U-03', '159-U-04', '159-U-05', '159-U-06', '159-U-07', '159-U-08', '159-U-09', '159-U-10', '159-U-11', '159-U-12', '159-U-13', '159-U-14', '159-U-15', '159-U-16', '159-U-17', '159-U-18', '159-U-19', '159-U-20', '159-U-21', '159-U-22', '159-U-23', '159-U-24', '159-U-25', '159-U-26', '159-U-27', '159-U-28', '159-U-29', '159-U-30', '159-U-31', '159-U-32', '159-U-33', '159-U-34', '159-U-35', '159-U-36', '159-U-37', '159-U-38', '159-U-39', '159-U-40', '159-U-41', '159-U-42', '159-U-43', '159-U-44', '159-U-45', '159-U-46', '159-U-47', '159-U-48', '159-U-49', '159-U-50', '159-U-51', '159-U-52', '159-U-53', '159-U-54', '159-U-55', '159-U-56', '159-U-57', '159-U-58', '159-U-59', '159-U-60', '159-U-61']",50,80,Up,159-U-01,159-U-61,Zone 2
