ID,Direction,StopName,StopCode,Latitude,Longitude,Status,StopType,Routes,Zone
514,DOWN,wadia college,133-D-17,18.53597,73.88039,Inactive,Secondary,"['133-D', '169-D', '236-D', '29-D', '165-D', '134-D', '158-D', '132-D', '132A-D', '154-D', '163-D', '166-D']",Zone 3
515,DOWN,jahangir hospital,133-D-18,18.5314398,73.876413,Inactive,Secondary,"['133-D', '29-D', '236-D', '165-D', '134-D', '132-D', '132A-D', '5A-D', '154-D', '163-D', '166-D']",Zone 3
516,DOWN,alankar talkies,133-D-19,18.5284583,73.87622,Inactive,Secondary,"['133-D', '169-D', '236-D', '29-D', '165-D', '134-D', '158-D', '317B-D', '132-D', '132A-D', '5A-D', '154-D', '163-D', '166-D']",Zone 3
517,DOWN,incometax office,133-D-20,18.525427,73.876599,Active,Primary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '154-D', '169-D', '165-D', '39-D', '163-D', '5-D', '133-D', '29-D', '134-D', '92-D', '132A-D', '5A-D', '158-D', '166-D', '20-D']",Zone 3
518,DOWN,gpo,133-D-21,18.5230107,73.8762017,Active,Primary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '203P-D', '154-D', '169-D', '165-D', '175-D', '39-D', '163-D', '5-D', '133-D', '29-D', '134-D', '196-D', '160-D', '92-D', '132A-D', '5A-D', '186-D', '203-NGT-D', '158-D', '168-D', '203-D', '177D-D', '166-D', '20-D']",Zone 3
519,DOWN,collector kacheri,133-D-22,18.5243533,73.871855,Active,Primary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '169-D', '165-D', '175-D', '39-D', '163-D', '5-D', '133-D', '160-D', '92-D', '170A-D', '132A-D', '5A-D', '158-D', '168-D', '170-D', '166-D']",Zone 3
520,DOWN,ambedkar bhavan,133-D-23,18.5257933,73.867165,Active,Primary,"['133-D', '236-D', '165-D', '132-D', '132A-D']",Zone 3
521,DOWN,gadital,133-D-24,18.5272579,73.8641161,Inactive,Secondary,"['133-D', '146-D', '169-D', '236-D', '165-D', '158-D', '168-D', '175-D', '160-D', '92-D', '132-D', '132A-D']",Zone 3
522,DOWN,kumbharwada,133-D-25,18.5246619,73.8587221,Active,Primary,"['133-D', '146-D', '169-D', '236-D', '165-D', '158-D', '168-D', '175-D', '160-D', '132-D', '132A-D']",Zone 3
523,DOWN,ma na pa dengle pul 2,133-D-26,18.5234094,73.8547111,Inactive,Secondary,"['133-D', '146-D', '236-D', '132-D', '132A-D']",Zone 3
524,UP,ma na pa dengle pul 2,133-U-01,18.52409,73.85551,Active,Primary,"['133-U', '234-U', '132A-U', '236-U', '132-U']",Zone 3
525,UP,kumbharwada,133-U-02,18.5247764,73.8591414,Inactive,Secondary,"['133-U', '175-U', '158-U', '165-U', '168-U', '234-U', '158A(NEW)-U', '146-U', '132A-U', '160-U', '169-U', '132-U', '236-U']",Zone 3
526,UP,gadital,133-U-03,18.5271266,73.8645493,Inactive,Secondary,"['133-U', '175-U', '158-U', '165-U', '168-U', '234-U', '158A(NEW)-U', '146-U', '92-U', '132A-U', '160-U', '169-U', '132-U', '236-U']",Zone 3
527,UP,sasoon hospital,133-U-04,18.5256417,73.8720465,Active,Primary,"['3-U', '5-U', '132A-U', '132-U', '133-U', '29-U', '230-U', '20-U', '144-U', '141-U', '158-U', '165-U', '234-U', '92-U', '140-U', '236-U', '108-U', '5A-U', '144K-U', '158A(NEW)-U', '39-U', '24-NGT-U', '31A-U']",Zone 3
528,UP,pune station,133-U-05,18.5283433,73.8741367,Inactive,Secondary,"['154-U', '177K-U', '3-U', '5-U', '135-NGT-U', '132A-U', '132-U', '196-U', '133-U', '29-U', '203-U', '230-U', '20-U', '144-U', '134-U', '141-U', '170-U', '203-NGT-U', '203P-U', '177-U', '158-U', '165-U', '234-U', '92-U', '163-U', '140-U', '236-U', '166-U', '108-U', '5A-U', '144K-U', '146-U', '158A(NEW)-U', '39-U', '24-NGT-U', '31A-U']",Zone 3
529,UP,ruby hall,133-U-06,18.53315,73.8780844,Active,Primary,"['133-U', '5A-U', '29-U', '236-U', '154-U', '158-U', '165-U', '234-U', '158A(NEW)-U', '135-NGT-U', '132A-U', '163-U', '169-U', '134-U', '132-U', '166-U']",Zone 3
530,UP,guruprasad bungalow,133-U-07,18.5367760000001,73.8809539999997,Active,Primary,"['133-U', '29-U', '154-U', '158-U', '165-U', '234-U', '158A(NEW)-U', '135-NGT-U', '132A-U', '163-U', '236-U', '134-U', '132-U', '166-U']",Zone 3
531,UP,bundgarden,133-U-08,18.5409467,73.8835317,Inactive,Secondary,"['133-U', '29-U', '154-U', '158-U', '165-U', '234-U', '158A(NEW)-U', '135-NGT-U', '132A-U', '163-U', '236-U', '134-U', '132-U', '166-U']",Zone 3
532,UP,yerawada,133-U-09,18.54537,73.88532,Inactive,Secondary,"['133-U', '29-U', '154-U', '158-U', '165-U', '234-U', '158A(NEW)-U', '135-NGT-U', '132A-U', '163-U', '236-U', '134-U', '132-U', '166-U']",Zone 3
533,UP,gunjan corner,133-U-10,18.5460117,73.8890967,Inactive,Secondary,"['133-U', '165-U', '234-U', '135-NGT-U', '132A-U', '163-U', '236-U', '132-U', '166-U']",Zone 3
534,UP,wadia bungalow,133-U-11,18.5494217,73.8929867,Active,Primary,"['133-U', '165-U', '234-U', '135-NGT-U', '132A-U', '163-U', '236-U', '132-U', '166-U']",Zone 3
535,UP,shastrinagar nagar road,133-U-12,18.552874,73.8981738,Inactive,Secondary,"['133-U', '165-U', '234-U', '135-NGT-U', '132A-U', '163-U', '236-U', '132-U', '166-U']",Zone 3
536,UP,ramwadi jakat naka,133-U-13,18.5549351,73.9050007,Inactive,Secondary,"['133-U', '165-U', '234-U', '135-NGT-U', '132A-U', '163-U', '236-U', '132-U', '166-U']",Zone 3
537,UP,vadgaon sheri phata,133-U-14,18.5589023,73.9118947,Inactive,Secondary,"['133-U', '165-U', '234-U', '135-NGT-U', '132A-U', '163-U', '236-U', '132-U', '166-U']",Zone 3
538,UP,vimannagar corner,133-U-15,18.56059,73.91694,Active,Primary,"['133-U', '234-U', '135-NGT-U', '132A-U', '163-U', '236-U', '132-U', '166-U']",Zone 3
539,UP,5 wa mile,133-U-16,18.5622933,73.9229517,Inactive,Secondary,"['133-U', '234-U', '135-NGT-U', '163-U', '236-U']",Zone 3
540,UP,tata guard room,133-U-17,18.562955,73.928635,Inactive,Secondary,['133-U'],Zone 3
541,UP,panyachi taki chandannagar,133-U-18,18.56152,73.92803,Active,Primary,['133-U'],Zone 3
542,UP,sunitanagar,133-U-19,18.559611,73.928058,Active,Primary,"['133-U', '234-U']",Zone 3
543,UP,sundrabai school,133-U-20,18.5575869999996,73.9282439999999,Inactive,Secondary,['133-U'],Zone 3
544,UP,shram safalya,133-U-21,18.557577,73.926755,Inactive,Secondary,['133-U'],Zone 3
545,UP,rahul video,133-U-22,18.555081,73.925654,Inactive,Secondary,['133-U'],Zone 3
546,UP,anand park,133-U-23,18.55295,73.92517,Inactive,Secondary,['133-U'],Zone 3
547,DOWN,vidyanagar,134-D-00,18.5794544,73.8904343,Active,Primary,['134-D'],Zone 3
548,DOWN,tingarenagar,134-D-01,18.5760918,73.8907547,Inactive,Secondary,['134-D'],Zone 3
549,DOWN,shanti medical stores,134-D-02,18.5752506,73.8916755,Inactive,Secondary,['134-D'],Zone 3
550,DOWN,shantinagar,134-D-03,18.57471,73.89139,Active,Primary,['134-D'],Zone 3
551,DOWN,kekan gas,134-D-04,18.57481,73.8955133,Inactive,Secondary,['134-D'],Zone 3
552,DOWN,509,134-D-05,18.574501,73.8996124,Active,Primary,"['134-D', '158-D']",Zone 3
553,DOWN,sanjay park,134-D-06,18.5722083,73.8996117,Inactive,Secondary,"['134-D', '158-D']",Zone 3
554,DOWN,kendriya vidyalay yerawada,134-D-07,18.5712867,73.8988917,Active,Primary,['134-D'],Zone 3
555,DOWN,gaurdroom,134-D-08,18.566015,73.8952733,Inactive,Secondary,"['134-D', '158-D']",Zone 3
556,DOWN,nagpur chawl,134-D-09,18.5639852,73.8935977,Inactive,Secondary,"['134-D', '158-D']",Zone 3
557,DOWN,yerwada post office,134-D-10,18.559866,73.8917739999996,Active,Primary,"['134-D', '158-D']",Zone 3
558,DOWN,vikrikar karyalay,134-D-11,18.5541649,73.8900909,Active,Primary,"['134-D', '158-D']",Zone 3
559,DOWN,netaji highschool,134-D-12,18.5520096,73.889595,Inactive,Secondary,"['134-D', '158-D', '154-D']",Zone 3
560,DOWN,neeta park,134-D-13,18.5455551,73.8880615,Inactive,Secondary,"['134-D', '158-D', '154-D']",Zone 3
561,DOWN,yerawada,134-D-14,18.5450261,73.8854525,Inactive,Secondary,"['133-D', '29-D', '236-D', '165-D', '134-D', '158-D', '132-D', '132A-D', '154-D', '163-D', '166-D']",Zone 3
562,DOWN,bundgarden,134-D-15,18.5408043,73.8836953,Inactive,Secondary,"['133-D', '29-D', '236-D', '165-D', '134-D', '158-D', '132-D', '132A-D', '154-D', '163-D', '166-D']",Zone 3
563,DOWN,wadia college,134-D-16,18.53597,73.88039,Active,Primary,"['133-D', '169-D', '236-D', '29-D', '165-D', '134-D', '158-D', '132-D', '132A-D', '154-D', '163-D', '166-D']",Zone 3
564,DOWN,jahangir hospital,134-D-17,18.5314398,73.876413,Inactive,Secondary,"['133-D', '29-D', '236-D', '165-D', '134-D', '132-D', '132A-D', '5A-D', '154-D', '163-D', '166-D']",Zone 3
565,DOWN,alankar talkies,134-D-18,18.5284583,73.87622,Inactive,Secondary,"['133-D', '169-D', '236-D', '29-D', '165-D', '134-D', '158-D', '317B-D', '132-D', '132A-D', '5A-D', '154-D', '163-D', '166-D']",Zone 3
566,DOWN,incometax office,134-D-19,18.525427,73.876599,Active,Primary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '154-D', '169-D', '165-D', '39-D', '163-D', '5-D', '133-D', '29-D', '134-D', '92-D', '132A-D', '5A-D', '158-D', '166-D', '20-D']",Zone 3
567,DOWN,gpo,134-D-20,18.5230107,73.8762017,Active,Primary,"['144-D', '236-D', '31A-D', '3-D', '132-D', '203P-D', '154-D', '169-D', '165-D', '175-D', '39-D', '163-D', '5-D', '133-D', '29-D', '134-D', '196-D', '160-D', '92-D', '132A-D', '5A-D', '186-D', '203-NGT-D', '158-D', '168-D', '203-D', '177D-D', '166-D', '20-D']",Zone 3
568,DOWN,pune station,134-D-21,18.5281731,73.8744715,Active,Primary,"['144-D', '31A-D', '3-D', '203P-D', '154-D', '177B-D', '146-D', '39-D', '163-D', '5-D', '134-D', '196-D', '92-D', '170A-D', '186-D', '203-NGT-D', '203-D', '177D-D', '177K-D', '177-D', '170-D', '166-D', '20-D']",Zone 3
569,UP,pune station,134-U-00,18.5283433,73.8741367,Active,Primary,"['154-U', '177K-U', '3-U', '5-U', '135-NGT-U', '132A-U', '132-U', '196-U', '133-U', '29-U', '203-U', '230-U', '20-U', '144-U', '134-U', '141-U', '170-U', '203-NGT-U', '203P-U', '177-U', '158-U', '165-U', '234-U', '92-U', '163-U', '140-U', '236-U', '166-U', '108-U', '5A-U', '144K-U', '146-U', '158A(NEW)-U', '39-U', '24-NGT-U', '31A-U']",Zone 3
570,UP,ruby hall,134-U-01,18.53315,73.8780844,Inactive,Secondary,"['133-U', '5A-U', '29-U', '236-U', '154-U', '158-U', '165-U', '234-U', '158A(NEW)-U', '135-NGT-U', '132A-U', '163-U', '169-U', '134-U', '132-U', '166-U']",Zone 3
571,UP,guruprasad bungalow,134-U-02,18.5367760000001,73.8809539999997,Active,Primary,"['133-U', '29-U', '154-U', '158-U', '165-U', '234-U', '158A(NEW)-U', '135-NGT-U', '132A-U', '163-U', '236-U', '134-U', '132-U', '166-U']",Zone 3
572,UP,bundgarden,134-U-03,18.5409467,73.8835317,Active,Primary,"['133-U', '29-U', '154-U', '158-U', '165-U', '234-U', '158A(NEW)-U', '135-NGT-U', '132A-U', '163-U', '236-U', '134-U', '132-U', '166-U']",Zone 3
573,UP,yerawada,134-U-04,18.54537,73.88532,Active,Primary,"['133-U', '29-U', '154-U', '158-U', '165-U', '234-U', '158A(NEW)-U', '135-NGT-U', '132A-U', '163-U', '236-U', '134-U', '132-U', '166-U']",Zone 3
574,UP,neeta park,134-U-05,18.5457585,73.8879167,Inactive,Secondary,"['154-U', '158A(NEW)-U', '158-U', '134-U']",Zone 3
575,UP,netaji highschool,134-U-06,18.5520681,73.889477,Inactive,Secondary,"['154-U', '158A(NEW)-U', '158-U', '134-U']",Zone 3
576,UP,vikrikar karyalay,134-U-07,18.555959,73.8904321,Active,Primary,"['158A(NEW)-U', '158-U', '134-U']",Zone 3
577,UP,yerwada post office,134-U-08,18.5593060000003,73.8914140000003,Active,Primary,"['158A(NEW)-U', '158-U', '134-U']",Zone 3
578,UP,nagpur chawl,134-U-09,18.5640335,73.8934555,Active,Primary,"['158A(NEW)-U', '158-U', '134-U']",Zone 3
579,UP,gaurdroom,134-U-10,18.565645,73.8947867,Active,Primary,"['158A(NEW)-U', '158-U', '134-U']",Zone 3
580,UP,kendriya vidyalay yerawada,134-U-11,18.5700416,73.8980792,Active,Primary,['134-U'],Zone 3
581,UP,sanjay park,134-U-12,18.5722138,73.8995311,Inactive,Secondary,"['158A(NEW)-U', '158-U', '134-U']",Zone 3
582,UP,509,134-U-13,18.5745461,73.8995427,Inactive,Secondary,"['158A(NEW)-U', '158-U', '134-U']",Zone 3
583,UP,kekan gas,134-U-14,18.5747101,73.8955506,Inactive,Secondary,['134-U'],Zone 3
584,UP,shantinagar,134-U-15,18.57479,73.89157,Active,Primary,['134-U'],Zone 3
585,UP,shanti medical stores,134-U-16,18.57526,73.89166,Active,Primary,['134-U'],Zone 3
586,UP,tingarenagar,134-U-17,18.575924,73.8907762,Active,Primary,['134-U'],Zone 3
587,UP,vidyanagar,134-U-18,18.5794544,73.8904343,Active,Primary,['134-U'],Zone 3
588,UP,pune station,135-NGT-U-00,18.5283433,73.8741367,Inactive,Secondary,"['154-U', '177K-U', '3-U', '5-U', '135-NGT-U', '132A-U', '132-U', '196-U', '133-U', '29-U', '203-U', '230-U', '20-U', '144-U', '134-U', '141-U', '170-U', '203-NGT-U', '203P-U', '177-U', '158-U', '165-U', '234-U', '92-U', '163-U', '140-U', '236-U', '166-U', '108-U', '5A-U', '144K-U', '146-U', '158A(NEW)-U', '39-U', '24-NGT-U', '31A-U']",Zone 3
589,UP,ruby hall,135-NGT-U-01,18.53315,73.8780844,Inactive,Secondary,"['133-U', '5A-U', '29-U', '236-U', '154-U', '158-U', '165-U', '234-U', '158A(NEW)-U', '135-NGT-U', '132A-U', '163-U', '169-U', '134-U', '132-U', '166-U']",Zone 3
590,UP,guruprasad bungalow,135-NGT-U-02,18.5367760000001,73.8809539999997,Active,Primary,"['133-U', '29-U', '154-U', '158-U', '165-U', '234-U', '158A(NEW)-U', '135-NGT-U', '132A-U', '163-U', '236-U', '134-U', '132-U', '166-U']",Zone 3
591,UP,bundgarden,135-NGT-U-03,18.5409467,73.8835317,Active,Primary,"['133-U', '29-U', '154-U', '158-U', '165-U', '234-U', '158A(NEW)-U', '135-NGT-U', '132A-U', '163-U', '236-U', '134-U', '132-U', '166-U']",Zone 3
592,UP,yerawada,135-NGT-U-04,18.54537,73.88532,Inactive,Secondary,"['133-U', '29-U', '154-U', '158-U', '165-U', '234-U', '158A(NEW)-U', '135-NGT-U', '132A-U', '163-U', '236-U', '134-U', '132-U', '166-U']",Zone 3
593,UP,gunjan corner,135-NGT-U-05,18.5460117,73.8890967,Inactive,Secondary,"['133-U', '165-U', '234-U', '135-NGT-U', '132A-U', '163-U', '236-U', '132-U', '166-U']",Zone 3
594,UP,wadia bungalow,135-NGT-U-06,18.5494217,73.8929867,Inactive,Secondary,"['133-U', '165-U', '234-U', '135-NGT-U', '132A-U', '163-U', '236-U', '132-U', '166-U']",Zone 3
595,UP,shastrinagar nagar road,135-NGT-U-07,18.552874,73.8981738,Inactive,Secondary,"['133-U', '165-U', '234-U', '135-NGT-U', '132A-U', '163-U', '236-U', '132-U', '166-U']",Zone 3
596,UP,ramwadi jakat naka,135-NGT-U-08,18.5549351,73.9050007,Inactive,Secondary,"['133-U', '165-U', '234-U', '135-NGT-U', '132A-U', '163-U', '236-U', '132-U', '166-U']",Zone 3
597,UP,vadgaon sheri phata,135-NGT-U-09,18.5589023,73.9118947,Active,Primary,"['133-U', '165-U', '234-U', '135-NGT-U', '132A-U', '163-U', '236-U', '132-U', '166-U']",Zone 3
598,UP,vimannagar corner,135-NGT-U-10,18.56059,73.91694,Active,Primary,"['133-U', '234-U', '135-NGT-U', '132A-U', '163-U', '236-U', '132-U', '166-U']",Zone 3
599,UP,5 wa mile,135-NGT-U-11,18.5622933,73.9229517,Inactive,Secondary,"['133-U', '234-U', '135-NGT-U', '163-U', '236-U']",Zone 3
600,UP,tata guardroom,135-NGT-U-12,18.5628713,73.9275681,Active,Primary,"['234-U', '135-NGT-U', '236-U', '163-U']",Zone 3
601,UP,chandannagar,135-NGT-U-13,18.5631714,73.9314575,Inactive,Secondary,"['236-U', '135-NGT-U', '163-U']",Zone 3
602,UP,kharadi bypass,135-NGT-U-14,18.5623855,73.9384365,Active,Primary,"['135-NGT-U', '167-U', '163-U']",Zone 3
603,UP,janakbaba darga,135-NGT-U-15,18.5643533,73.9428717,Inactive,Secondary,"['135-NGT-U', '167-U']",Zone 3
604,UP,aaple ghar,135-NGT-U-16,18.5681705,73.9488186,Inactive,Secondary,"['135-NGT-U', '167-U']",Zone 3
605,UP,khandvenagar,135-NGT-U-17,18.5720619999997,73.9552050000003,Active,Primary,"['135-NGT-U', '167-U']",Zone 3
606,UP,sai satyam society,135-NGT-U-18,18.57484,73.96035,Active,Primary,"['135-NGT-U', '167-U']",Zone 3
607,UP,godown talera,135-NGT-U-19,18.576234,73.964218,Active,Primary,"['135-NGT-U', '167-U']",Zone 3
608,UP,soyrik mangal karyalay,135-NGT-U-20,18.577125,73.968456,Active,Primary,"['135-NGT-U', '167-U']",Zone 3
609,UP,panmala wagholi,135-NGT-U-21,18.57925,73.9736367,Inactive,Secondary,"['135-NGT-U', '167-U']",Zone 3
610,UP,satav highschool,135-NGT-U-22,18.5806236,73.9774551,Inactive,Secondary,"['135-NGT-U', '167-U']",Zone 3
611,UP,wagholi,135-NGT-U-23,18.5806332,73.982254,Active,Primary,"['135-NGT-U', '167-U']",Zone 3
612,UP,kesnand phata,135-NGT-U-24,18.5815773,73.9864343,Inactive,Secondary,"['135A-U', '136A-U', '135-NGT-U', '167-U', '257A-U']",Zone 3
613,DOWN,shivajinagar,13-D-00,18.5325737,73.8492556,Active,Primary,"['2A-D', '37-D', '2B-D', '297-D', '2-NGT-D', '2-D', '13L-D', '38-D', '13-D', '33A-D', '26-D']",Zone 4
614,DOWN,coep hostel,13-D-01,18.5285928,73.8523147,Inactive,Secondary,"['256S-D', '2-D', '13L-D', '146-D', '256-D', '21A-D', '38-D', '26-D', '87C-D', '2A-D', '37-D', '92-D', '114-D', '88A-D', '13-D', '33A-D', '93-D', '87-D', '2B-D', '297-D', '256B-D', '2-NGT-D', '116-D']",Zone 4
615,DOWN,shivaji maharaj putla,13-D-02,18.5259559999997,73.8536220000001,Inactive,Secondary,"['38-D', '87-D', '87C-D', '2A-D', '37-D', '2B-D', '297-D', '2-NGT-D', '2-D', '92-D', '114-D', '21A-D', '13L-D', '88A-D', '116-D', '13-D', '33A-D', '93-D']",Zone 4
616,DOWN,ma na pa nava pul,13-D-03,18.52402,73.85409,Inactive,Secondary,"['2A-D', '37-D', '2B-D', '297-D', '2-NGT-D', '2-D', '21A-D', '88A-D', '13L-D', '38-D', '13-D', '33A-D']",Zone 3
617,DOWN,kasba peth police chowky,13-D-04,18.5204876,73.855927,Active,Primary,"['2A-D', '3-D', '37-D', '2B-D', '297-D', '2-NGT-D', '2-D', '21A-D', '88A-D', '13L-D', '38-D', '13-D', '33A-D']",Zone 2
618,DOWN,vasant talkies,13-D-05,18.5175706,73.8562713,Active,Primary,"['2A-D', '37-D', '2B-D', '297-D', '2-NGT-D', '2-D', '21A-D', '88A-D', '13L-D', '38-D', '13-D', '33A-D']",Zone 2
619,DOWN,gadikhana,13-D-06,18.5137367,73.8572983,Inactive,Secondary,"['216A-D', '216C-D', '2A-D', '37-D', '2B-D', '297-D', '2-NGT-D', '2-D', '21A-D', '88A-D', '13L-D', '38-D', '13-D', '33A-D']",Zone 2
620,DOWN,shahu chowk,13-D-07,18.5097037,73.8579676,Active,Primary,"['216A-D', '216C-D', '2A-D', '37-D', '2B-D', '297-D', '2-NGT-D', '2-D', '21A-D', '88A-D', '13L-D', '38-D', '13-D', '33A-D']",Zone 2
621,DOWN,shivaji maratha highschool,13-D-08,18.5059353,73.8585529,Inactive,Secondary,"['216A-D', '216C-D', '2A-D', '37-D', '2B-D', '297-D', '2-NGT-D', '2-D', '21A-D', '88A-D', '13L-D', '38-D', '13-D', '33A-D']",Zone 2
622,DOWN,gokul bhavan,13-D-09,18.5016718,73.8586816,Inactive,Secondary,"['216A-D', '216C-D', '2A-D', '37-D', '2B-D', '297-D', '2-NGT-D', '2-D', '21A-D', '88A-D', '13L-D', '38-D', '13-D', '33A-D']",Zone 2
623,DOWN,swargate,13-D-10,18.5004408,73.8594748,Active,Primary,"['31A-D', '3-D', '2F-D', '2-D', '13L-D', '216C-D', '20B-D', '21A-D', '90-D', '217B-D', '38-D', '176A-D', '5-D', '26-D', '29-D', '2A-D', '90P-D', '196A-D', '215A-D', '88A-D', '5A-D', '89-D', '13-D', '33A-D', '184A-NGT-D', '216A-D', '215-D', '184A-D', '200-D', '2E-D', '2B-D', '297-D', '2-NGT-D', '22A-D']",Zone 2
624,DOWN,lakshminarayan,13-D-11,18.4968945,73.85821462,Active,Primary,"['31A-D', '2F-D', '2-D', '13L-D', '216C-D', '217B-D', '38-D', '26-D', '2A-D', '215A-D', '13-D', '33A-D', '216A-D', '215-D', '2E-D', '2B-D', '297-D', '2-NGT-D', '22A-D']",Zone 2
625,DOWN,st colony,13-D-12,18.49300987,73.85795456,Inactive,Secondary,"['31A-D', '2F-D', '2-D', '13L-D', '216C-D', '217B-D', '38-D', '26-D', '2A-D', '215A-D', '13-D', '33A-D', '216A-D', '215-D', '2E-D', '2B-D', '297-D', '2-NGT-D', '22A-D']",Zone 2
626,DOWN,bhapkar petrol pump,13-D-13,18.4896643,73.8576446,Inactive,Secondary,"['217B-D', '216A-D', '215-D', '216C-D', '2E-D', '2A-D', '2B-D', '297-D', '2-NGT-D', '2-D', '22A-D', '215A-D', '13L-D', '38-D', '13-D', '26-D']",Zone 2
627,DOWN,pushp mangal,13-D-14,18.4866947,73.8581721,Inactive,Secondary,"['13-D', '13L-D', '22A-D']",Zone 2
628,DOWN,esi hospital,13-D-15,18.48434,73.85957,Inactive,Secondary,"['13-D', '13L-D', '22A-D']",Zone 2
629,DOWN,vasantbaug,13-D-16,18.48175,73.8610167,Active,Primary,"['13-D', '13L-D', '22A-D']",Zone 2
630,DOWN,kothari,13-D-17,18.4783586,73.8617397,Inactive,Secondary,"['13-D', '13L-D', '22A-D']",Zone 2
631,DOWN,bibvewadi,13-D-18,18.4754492,73.8624981,Inactive,Secondary,"['13-D', '13L-D', '22A-D']",Zone 2
632,DOWN,bharat jyoti,13-D-19,18.4729667,73.8629333,Active,Primary,"['13-D', '13L-D', '22A-D']",Zone 2
633,DOWN,lower indiranagar,13-D-20,18.4681667,73.8643333,Active,Primary,"['13-D', '13L-D', '22A-D']",Zone 2
634,DOWN,chintamaninagar,13-D-21,18.465587,73.8646535,Inactive,Secondary,"['13-D', '13L-D', '22A-D']",Zone 2
635,DOWN,state bank colony,13-D-22,18.4635567,73.864975,Active,Primary,"['13-D', '22A-D']",Zone 2
636,DOWN,upper indiranagar,13-D-23,18.4609933,73.8673921,Active,Primary,"['13-D', '22A-D']",Zone 2
637,DOWN,upper depot,13-D-24,18.46095,73.8717,Active,Primary,['13-D'],Zone 2
638,UP,upper depot,13-U-00,18.4608085,73.8716865,Inactive,Secondary,"['140-U', '13-U', '141-U']",Zone 2
639,UP,upper indiranagar,13-U-01,18.4609602,73.8673441,Active,Primary,"['140-U', '22A-U', '13-U']",Zone 2
640,UP,state bank colony,13-U-02,18.4630016,73.8650107,Inactive,Secondary,"['140-U', '22A-U', '13-U']",Zone 2
641,UP,chintamaninagar,13-U-03,18.4658104,73.864528,Inactive,Secondary,"['140-U', '22A-U', '13-U', '13L-U']",Zone 2
642,UP,lower indiranagar,13-U-04,18.4686667,73.8640167,Inactive,Secondary,"['140-U', '22A-U', '13-U', '13L-U']",Zone 2
643,UP,bharat jyoti,13-U-05,18.4722167,73.8631333,Active,Primary,"['140-U', '22A-U', '13-U', '13L-U']",Zone 2
644,UP,bibvewadi,13-U-06,18.47535,73.8623667,Inactive,Secondary,"['140-U', '22A-U', '13-U', '13L-U']",Zone 2
645,UP,kothari,13-U-07,18.478267,73.86167,Active,Primary,"['140-U', '22A-U', '13-U', '13L-U']",Zone 2
646,UP,vasantbaug,13-U-08,18.4818,73.8607667,Active,Primary,"['140-U', '22A-U', '13-U', '13L-U']",Zone 2
647,UP,esi hospital,13-U-09,18.48434,73.85957,Inactive,Secondary,"['22A-U', '13-U', '13L-U']",Zone 2
648,UP,pushp mangal,13-U-10,18.48646,73.85812,Active,Primary,"['22A-U', '13-U', '13L-U']",Zone 2
649,UP,bhapkar petrol pump,13-U-11,18.48971,73.85765,Active,Primary,"['215-U', '2A-U', '2B-U', '27-U', '230-U', '2-NGT-U', '38-U', '26-U', '2E-U', '216A-U', '13-U', '297-U', '217B-U', '215A-U', '216C-U', '22A-U', '13L-U', '2-U', '39-U', '24-NGT-U']",Zone 2
